UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
0840685N,UNIVERSITE D'AVIGNON,4131 *,,46-3,PR,Non,19,,,01/09/2019,21/02/2019,26/03/2019,Sociologie politique : démocratie numérique,Campus Hannah Arendt  Centre-ville,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4521 *,0825,46-1,PR,Non,19,,,01/09/2019,21/02/2019,26/03/2019,Sociologie de la culture,NANTERRE,
0060931E,UNIVERSITE DE NICE (SOPHIA ANTIPOLIS),4591,20PR485,46-1,PR,Non,20,,,01/09/2019,29/01/2019,05/03/2019,"ANTHROPOLOGIE DES TECHNIQUES, SAVOIR-FAIRE ET DESIGN",UFR LASH,
0333298F,UNIVERSITE DE BORDEAUX,399 *,,46-1,PR,Non,20,,,01/09/2019,21/02/2019,26/03/2019,"Dynamiques du changement social, approchées par l'anthropologie de la santé ou l'épistémologie des savoirs vernaculaires et savants",Bordeaux Place de la Victoire,S
0691775E,UNIVERSITE LYON 2 (LUMIERE),4389 *,,46-1,PR,Non,20,,,01/09/2019,21/02/2019,26/03/2019,"Anthropologie générale, Médiations, Numérique, Environnements urbains",BRON,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4511 *,1654,46-1,PR,Non,20,,,01/09/2019,21/02/2019,26/03/2019,Archéologie du Néolithique européen,UFR 03-Michelet et PMF,
0383493R,UNIVERSITE GRENOBLE ALPES,402 *,21PR1164,46-1,PR,Non,21,,,01/09/2019,21/02/2019,26/03/2019,"Religion et société dans l'Occident médiéval, VIe-XVe siècle",Grenoble,S
0542493S,UNIVERSITE DE LORRAINE,1187 *,21PR0210,46-1,PR,Non,21,,,01/09/2019,21/02/2019,26/03/2019,Histoire médiévale,METZ,
0673021V,UNIVERSITE DE STRASBOURG,4542 *,,46-1,PR,Non,21,,,01/09/2019,21/02/2019,26/03/2019,Histoire comparée des religions,Strasbourg,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4405 *,,46-1,PR,Non,21,,,01/09/2019,21/02/2019,26/03/2019,Histoire de l'islam médiéval,LYON et BRON,
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4308 *,0536,46-1,PR,Non,21,,,01/09/2019,21/02/2019,26/03/2019,Histoire grecque ancienne,LYON/BOURG EN BRESSE,S
0772502B,UNIVERSITE PARIS EST MARNE LA VALLEE,4224 *,,46-1,PR,Non,21,,,01/09/2019,21/02/2019,26/03/2019,Histoire des mondes grecs anciens,CHAMPS-SUR-MARNE,
0870669E,UNIVERSITE DE LIMOGES,4315 *,0051,46-1,PR,Non,21,,,01/09/2019,21/02/2019,26/03/2019,Histoire de l'occident médiéval,Limoges,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4520 *,0049,46-1,PR,Non,21,,,01/09/2019,21/02/2019,26/03/2019,Archéologie de la Gaule et du Nord-Ouest européen à l¿époque antique,NANTERRE,
9710585J,UNIVERSITE DES ANTILLES,4342 *,,46-1,PR,Non,21,20,,01/09/2019,21/02/2019,26/03/2019,Archéologie des sociétés précolombiennes; Préhistoire des Amériques,SCHOELCHER,
0060931E,UNIVERSITE DE NICE (SOPHIA ANTIPOLIS),4592,22 PR 496,46-3,PR,Non,22,,,01/09/2019,29/01/2019,05/03/2019,"Histoire des mondes méditerranéens, première modernité",UFR LASH,
0141408E,UNIVERSITE DE CAEN,4419 *,,46-1,PR,Non,22,,,01/09/2019,21/02/2019,26/03/2019,Histoire des temps modernes (1453-1815),CAEN,
0311383K,UNIVERSITE TOULOUSE 2,4475,,46-1,PR,Non,22,,,01/09/2019,14/02/2019,18/03/2019,Histoire de l¿Europe XIXe-XXe,TOULOUSE,
0350937D,UNIVERSITE RENNES 2,4362 *,0393,46-1,PR,Non,22,,,01/09/2019,21/02/2019,26/03/2019,Histoire du Canada au XXe siecle,Rennes,
0370800U,UNIVERSITE DE TOURS,4418,0069,46-1,PR,Non,22,,,01/09/2019,08/02/2019,11/03/2019,Histoire culturelle et sociale de l'époque contemporaine (XIXe-XXe siècles),TOURS,
0370800U,UNIVERSITE DE TOURS,4420,0553,46-1,PR,Non,22,,,01/09/2019,08/02/2019,11/03/2019,Histoire de la musique XVIe- XVIIIe siècles,TOURS,
0542493S,UNIVERSITE DE LORRAINE,1192 *,22PR0884,46-1,PR,Non,22,,,01/09/2019,21/02/2019,26/03/2019,"Histoire de l'art contemporain de la seconde moitié du XXe et du XXIe siècle, sauf architecture.",NANCY,
0593279U,UNIVERSITE DE VALENCIENNES (UPHF),4220 *,,46-1,PR,Non,22,,,01/09/2019,21/02/2019,26/03/2019,Histoire du monde occidental de la seconde modernité (milieu XVIIe-Révolution française),SITES DE CAMBRAI ET VALENCIENNES,
0593279U,UNIVERSITE DE VALENCIENNES (UPHF),4221 *,,46-1,PR,Non,22,,,01/09/2019,21/02/2019,26/03/2019,Histoire de l'art contemporain (fin XIXe-début XXIe),LE MONT HOUY  VALENCIENNES,
0692459Y,E.N.S.S.I.B DE LYON,4010 *,,46-1,PR,Non,22,,,01/09/2019,21/02/2019,26/03/2019,"Le ou la PRU d'histoire moderne ou contemporaine, spécialiste reconnu(e)en histoire du livre assurera un service d'enseignement à temps plein et intègrera les projets de recherche du «Centre G. Naudé»",VILLEURBANNE,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4514 *,1573,46-1,PR,Non,22,,,01/09/2019,21/02/2019,26/03/2019,Histoire moderne des puissances méditerranéennes XVIe-XVIIe siècles,Sorbonne-Centre Pierre Mendes-France,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4515 *,13289,46-1,PR,Non,22,,,01/09/2019,21/02/2019,26/03/2019,Histoire sociale et culturelle des mondes juifs contemporains (XVIIIe-XXIe siècles),Universite Paris 1,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,139,,46-1,PR,Non,22,,,01/09/2019,25/01/2019,25/02/2019,"Histoire de l'Europe XX-XXI e siècles. : Idée européenne, institutions européennes, politique publiques européennes, opinions des peuples","UFR d'Histoire, 1 rue Victor Cousin PARI",
0755890V,UNIVERSITE SORBONNE UNIVERSITE,140,,46-1,PR,Non,22,,,01/09/2019,25/01/2019,25/02/2019,Histoire des arts de l' Occident moderne (XVIe- XVIIIe siècles),"UFR Hist art et archeo, 3 rue Michelet",S
0801344B,UNIVERSITE D'AMIENS,4440 *,,46-1,PR,Non,22,,,01/09/2019,21/02/2019,26/03/2019,HISTOIRE MODERNE,CAMPUS CITADELLE,
0870669E,UNIVERSITE DE LIMOGES,4316 *,0587,46-1,PR,Non,22,,,01/09/2019,21/02/2019,26/03/2019,"Histoire contemporaine, XIXe-XXe siècles",Limoges,
0911975C,UNIVERSITE D'EVRY VAL D'ESSONNE,4186 *,,46-1,PR,Non,22,,,01/09/2019,21/02/2019,26/03/2019,cf. fiche de poste,EVRY,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4522 *,1391,46-1,PR,Non,22,,,01/09/2019,21/02/2019,26/03/2019,"« Histoire des conflits, XIXe-XXIe. siècles. France, Europe, Monde. »",NANTERRE,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4630 *,1380,46-1,PR,Non,22,,,01/09/2019,21/02/2019,26/03/2019,Histoire culturelle du XIXe siècle,Creteil,
0251215K,UNIVERSITE DE BESANCON,4486 *,1110,46-1,PR,Non,23,,,01/09/2019,21/02/2019,26/03/2019,"Géographie urbaine, Géographie théorique et quantitative, Modélisation et analyse spatiale, Morphologie et dynamiques urbaines",BESANCON,
0311383K,UNIVERSITE TOULOUSE 2,4476,,46-1,PR,Non,23,,,01/09/2019,14/02/2019,18/03/2019,Géographie rurale Amérique latine,TOULOUSE,
0595964M,UNIVERSITE DU LITTORAL,4232 *,0531,46-1,PR,Non,23,,,01/09/2019,21/02/2019,26/03/2019,Géographie Humaine. Géographie Urbaine. Fabrique des territoires et/ou construction du vivre-ensemble.,DUNKERQUE/BOULOGNE SUR MER,
0694123G,ECOLE NORMALE SUPERIEURE DE LYON,4192 *,PR0097,46-1,PR,Non,23,,,01/09/2019,21/02/2019,26/03/2019,Géographie humaine de l'Europe,"15 parvis Rene Descartes, Lyon",
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4513 *,1627,46-1,PR,Non,23,,,01/09/2019,21/02/2019,26/03/2019,Dynamiques socio-écologiques et stratégies territoriales,Institut de geographie,
0751723R,UNIVERSITE PARIS 7 (DENIS DIDEROT),4402,E433000027,46-1,PR,Non,23,,,01/09/2019,04/02/2019,06/03/2019,"Géographie de l'environnement, Télédétection, Géomatique",Site PRG,
0753488J,INALCO PARIS,4125,,46-1,PR,Non,23,,,01/09/2019,19/02/2019,21/03/2019,Géographie et Géopolitique de l'Afrique,Paris,
0761904G,UNIVERSITE DE ROUEN,4452 *,,46-1,PR,Non,23,,,01/09/2019,21/02/2019,26/03/2019,"Enseignement : Géographie politique, aménagement du territoireRecherche : Géographie politique et aménagement",Mont-Saint-Aignan,
0383493R,UNIVERSITE GRENOBLE ALPES,414 *,24PR0031,46-1,PR,Non,24,,,01/09/2019,21/02/2019,26/03/2019,Aménagement urbain et projet de territoire.,Grenoble,S
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4643 *,0779,46-1,PR,Non,24,,,01/09/2019,21/02/2019,26/03/2019,Approche juridique de l¿urbanisme et aménagement,Marne la Vallee,S
0951793H,UNIVERSITE DE CERGY-PONTOISE,4415 *,,46-3,PR,Non,24,,,01/09/2019,21/02/2019,26/03/2019,"Aménagement, Urbanisme et Transport",CERGY,
0311384L,UNIVERSITE TOULOUSE 3,4562 *,,46-1,PR,Non,25,26,,01/09/2019,21/02/2019,26/03/2019,Probabilités,Toulouse,
0542493S,UNIVERSITE DE LORRAINE,1196 *,25PR0600,46-1,PR,Non,25,,,01/09/2019,21/02/2019,26/03/2019,"Mathématiques Fondamentales, Géométrie",NANCY,S
0595964M,UNIVERSITE DU LITTORAL,4235 *,0187,46-1,PR,Non,25,,,01/09/2019,21/02/2019,26/03/2019,Théorie analytique et probabiliste des nombres,CALAIS,
0673021V,UNIVERSITE DE STRASBOURG,4543 *,,46-1,PR,Non,25,,,01/09/2019,21/02/2019,26/03/2019,"Algèbre, topologie, groupes quantiques, représentations",Strasbourg,
0673021V,UNIVERSITE DE STRASBOURG,4544 *,,46-1,PR,Non,25,26,,01/09/2019,21/02/2019,26/03/2019,Physique mathématique,Strasbourg,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4518,0110,46-1,PR,Non,25,,,01/09/2019,06/02/2019,08/03/2019,Théorie des modèles et ses interactions,Faculte des Sciences et Technologies,S
0694123G,ECOLE NORMALE SUPERIEURE DE LYON,4186 *,PR0279,46-1,PR,Non,25,26,,01/09/2019,21/02/2019,26/03/2019,Mathématiques - Enjeux Éducatifs,"15 parvis Rene Descartes, Lyon",
0751723R,UNIVERSITE PARIS 7 (DENIS DIDEROT),4396,E313000044,46-1,PR,Non,25,,,01/09/2019,04/02/2019,06/03/2019,Mathématiques fondamentales : Géométrie et dynamique,Site PRG,
0751723R,UNIVERSITE PARIS 7 (DENIS DIDEROT),4398,E313000047,46-1,PR,Non,25,,,01/09/2019,04/02/2019,06/03/2019,Mathématiques fondamentales : Algèbre et géométrie,Site PRG,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,99,25PR1083,46-1,PR,Non,25,,,01/09/2019,25/01/2019,25/02/2019,Mathématiques fondamentales et interactions,Campus Pierre et Marie Curie,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,101,25PR1240,46-1,PR,Non,25,,,01/09/2019,25/01/2019,25/02/2019,Equations aux dérivées partielles et analyse harmonique,Campus Pierre et Marie Curie,
0911101C,UNIVERSITE PARIS 11,4575 *,25-26PR47,46-1,PR,Non,25,26,,01/09/2019,21/02/2019,26/03/2019,Mathématiques et applications,Orsay,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4634 *,0891,46-1,PR,Non,25,26,,01/09/2019,21/02/2019,26/03/2019,"Analyse, EDP et interactions",Campus centre,
0951793H,UNIVERSITE DE CERGY-PONTOISE,4422 *,,46-1,PR,Non,25,26,,01/09/2019,21/02/2019,26/03/2019,"Analyse, géométrie et modélisation",CERGY,
9840349G,UNIVERSITE DE POLYNESIE FRANCAISE,4166 *,,46-1,PR,Non,25,,,26/08/2019,21/02/2019,26/03/2019,"La personne recrutée renforcera l'équipe pédagogique de mathématiques et enseignera en licence mention mathématiques, en master MEEF2 mention mathématiques et en CUPGE-MP.",Tahiti - Polynesie francaise,
0211237F,UNIVERSITE DE DIJON,4444 *,0999,46-1,PR,Non,26,,,01/09/2019,21/02/2019,26/03/2019,Mathématiques pour l'ingénieur,DIJON,
0310152X,INSA DE TOULOUSE,4074 *,0026,46-1,PR,Non,26,,,01/09/2019,21/02/2019,26/03/2019,Statistique / Statistics,135 avenue de Rangueil,
0350937D,UNIVERSITE RENNES 2,4342 *,0809,46-1,PR,Non,26,,,01/09/2019,21/02/2019,26/03/2019,Statistique,Rennes,
0440100V,ECOLE CENTRALE DE NANTES,4052 *,,46-1,PR,Non,26,,,01/09/2019,21/02/2019,26/03/2019,Apprentissage Statistique,ECOLE CENTRALE DE NANTES,
0542493S,UNIVERSITE DE LORRAINE,1197 *,26PR1176,46-1,PR,Non,26,,,01/09/2019,21/02/2019,26/03/2019,"Mathématiques Appliquées et Applications des Mathématiques, Equations aux Dérivées Partielles et Applications",NANCY,
0595964M,UNIVERSITE DU LITTORAL,4233 *,0007,46-1,PR,Non,26,25,,01/09/2019,21/02/2019,26/03/2019,"équations aux dérivées partielles, contrôle des équations aux dérivées partielles",CALAIS,
0690187D,ECOLE CENTRALE DE LYON,4054 *,9000,46-1,PR,Non,26,,,01/09/2019,21/02/2019,26/03/2019,"Apprentissage statistique, statistique en grande dimension",ECULLY,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4390 *,,46-1,PR,Non,26,27,,01/09/2019,21/02/2019,26/03/2019,Statistique et machine learning pour les SHS,BRON,
0750736T,UNIVERSITE PARIS-DAUPHINE,4238 *,0194,46-1,PR,Non,26,,,01/09/2019,21/02/2019,26/03/2019,"Analyse, Mathématiques de la finance, probabilité, statistique",Paris,
0750736T,UNIVERSITE PARIS-DAUPHINE,4239 *,0499,46-1,PR,Non,26,27,,01/09/2019,21/02/2019,26/03/2019,Professeur en Sciences des données pour les sciences sociales,Paris,
0751723R,UNIVERSITE PARIS 7 (DENIS DIDEROT),4397,E313000045,46-1,PR,Non,26,,,31/12/2019,04/02/2019,06/03/2019,Mathématiques financières,Site PRG,
0753455Y,ECOLE NORMALE SUPERIEURE DE PARIS,4184 *,,46-1,PR,Non,26,27,,01/09/2019,21/02/2019,26/03/2019,Professeur des Universités en science des données,Paris,
0772502B,UNIVERSITE PARIS EST MARNE LA VALLEE,4225 *,,46-1,PR,Non,26,,,01/09/2019,21/02/2019,26/03/2019,Probabilités,CHAMPS-SUR-MARNE,
0840685N,UNIVERSITE D'AVIGNON,4134 *,,46-1,PR,Non,26,,,01/09/2019,21/02/2019,26/03/2019,Optimisation appliquée ou Statistique,Campus Jean-Henri FABRE,
0911101C,UNIVERSITE PARIS 11,4574 *,26PR1757,46-1 1C,PR,Non,26,,,01/09/2019,21/02/2019,26/03/2019,Apprentissage statistique,Orsay,
0911101C,UNIVERSITE PARIS 11,4576 *,26-25PR423,46-1,PR,Non,26,25,,01/09/2019,21/02/2019,26/03/2019,"Analyse, modélisation",Orsay,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4502 *,1065,46-1,PR,Non,26,,,01/09/2019,21/02/2019,26/03/2019,Statistique mathématique et théorie des probabilités,NANTERRE,
9710585J,UNIVERSITE DES ANTILLES,4347 *,,46-1,PR,Non,26,,,01/09/2019,21/02/2019,26/03/2019,Mathématiques Générales,POINTE A PITRE,
0060931E,UNIVERSITE DE NICE (SOPHIA ANTIPOLIS),4593,27PR552,46-1,PR,Non,27,,,01/09/2019,29/01/2019,05/03/2019,Apprentissage Automatique,POLYTECH,
0134009M,UNIVERSITE AIX-MARSEILLE,787 *,56430,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,Informatique,MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,794 *,50102,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,"Informatique, recherche en algorithmique, structures discrètes, logique, méthodes formelles, modèles de calcul, complexité, géométrie ou intelligence artificielle.",MARSEILLE,
0251215K,UNIVERSITE DE BESANCON,4514 *,0821,46-1 1C,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,Informatique,BESANCON,
0342321N,UNIVERSITE DE MONTPELLIER,342 *,27PR0954,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,"Informatique fondamentale, IA, données, traitement d'images ou génie logiciel.",Montpellier,
0383493R,UNIVERSITE GRENOBLE ALPES,378 *,27PR0272,46-3,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,"Réseaux (principes, architecture, administration), Administration des Systèmes et Informatique (conception/programmation orientée objets, développement d'applications dédiées).",IUT de Valence,S
0383493R,UNIVERSITE GRENOBLE ALPES,436 *,27PR0068,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,Modèles et Connaissances pour les systèmes d information et les systèmes décisionnels,Grenoble,S
0440139M,UNIV. NANTES (IUT NANTES),4533 *,0789,46-1,PR,Non,27,61,,01/09/2019,21/02/2019,26/03/2019,Outils logiciels et apprentissage statistique,Nantes,
0490970N,UNIVERSITE D'ANGERS,4329 *,27PR0703,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,Informatique ¿ Intelligence artificielle : compétences en intelligence artificielle et optimisation apportées par les activités de recherche.,ANGERS,
0511296G,UNIVERSITE DE REIMS,4367 *,27,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,"Participer aux activités de recherche et renforcer les thèmes de recherche autour de l¿axe stratégique ""Calcul et image"" en s'appuyant sur les ressources de la MaSCA.",REIMS,
0542493S,UNIVERSITE DE LORRAINE,1198 *,27/61PR0341,46-1,PR,Non,27,61,,01/09/2019,21/02/2019,26/03/2019,"Gestion de Projets, Transition Numérique, Modélisation de Connaissances en Conception de Produits Innovants",NANCY,S
0542493S,UNIVERSITE DE LORRAINE,1204 *,27PR0098,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,Informatique,NANCY,S
0593279U,UNIVERSITE DE VALENCIENNES (UPHF),4225 *,,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,Cybersécurité,SITES DE VALENCIENNES ET MAUBEUGE,
0593279U,UNIVERSITE DE VALENCIENNES (UPHF),4236 *,,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,Génie Logiciel,SITE DE MAUBEUGE ET VALENCIENNES,
0595964M,UNIVERSITE DU LITTORAL,4236 *,0149,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,Professeur en informatique,IUT DU LITTORAL,
0595964M,UNIVERSITE DU LITTORAL,4239 *,0054,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,"Travaux fondamentaux en IA sur des problématiques en optimisation (stochastique, boîte noire, etc.) et en apprentissage (par renforcement, supervisé, etc.).",EIL-CO,
0623957P,UNIVERSITE D'ARTOIS,4315 *,27/61 PR 1416,46-1,PR,Non,27,61,,01/09/2019,21/02/2019,26/03/2019,"Être capable d'enseigner les réseaux informatiques (configuration des équipements actifs, adressage, routage, ...) et l'informatique (système et programmation, configuration des services réseaux)",BETHUNE,
0632035V,UNIVERSITE CLERMONT AUVERGNE,170 *,0841,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,"Enseignement : au choix : algo et prog, optim combinatoire, bases de donnéesRecherche : au choix : optim combinatoire, algo des graphes et treillis, gestion de masses de données, apprentissage",AUBIERE,
0673021V,UNIVERSITE DE STRASBOURG,4545 *,,46-1,PR,Non,27,61,,01/09/2019,21/02/2019,26/03/2019,Vision par ordinateur / Intelligence artificielle et science des données,Strasbourg,
0680053N,UNIV. MULHOUSE (IUT COLMAR),4199 *,27 PR 0000,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,L¿IUT de Colmar recrute un Professeur pour effectuer son enseignement dans le domaine des réseaux informatiques.,IUT de Colmar,
0690192J,INSA DE LYON,4233 *,554,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,"Architecture et protocoles réseaux, intergiciels dynamiques",VILLEURBANNE,S
0691775E,UNIVERSITE LYON 2 (LUMIERE),4371 *,,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,"Entrepôts de données, big data, humanités numériques",BRON,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4381 *,,46-1,PR,Non,27,61,,01/09/2019,21/02/2019,26/03/2019,Système d¿Information d¿Entreprise,BRON,
0694123G,ECOLE NORMALE SUPERIEURE DE LYON,4185 *,PR0121,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,Informatique,"15 parvis Rene Descartes, Lyon",
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4249 *,117,46-3,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,E:Génie logiciel et programmation.Fouille de données.Modélisation et représentation des données.R:Extraction de connaissances.Fouille de données.Séries temporelles.Télédétection.,ANNECY,S
0751723R,UNIVERSITE PARIS 7 (DENIS DIDEROT),4392,E563000017,46-1,PR,Non,27,,,01/09/2019,04/02/2019,06/03/2019,Informatique Fondamentale,Site PRG,
0753471R,CONSERVATOIRE NAT. DES ARTS ET METIERS,4198 *,,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,RÉSEAUX ET SYSTÈMES,CNAM,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,112,27PR1241,46-1,PR,Non,27,,,01/09/2019,25/01/2019,25/02/2019,Réseau,Campus Pierre et Marie Curie,
0762762P,UNIVERSITE DU HAVRE,4151 *,,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,"Intelligence artificielle et/ou recherche opérationnelle pour les systèmes logistiques, les réseaux complexes et le traitement des données.",UNIVERSITE LE HAVRE NORMANDIE,S
0772502B,UNIVERSITE PARIS EST MARNE LA VALLEE,4226 *,,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,Informatique théorique,CHAMPS-SUR-MARNE,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4189 *,,46-1,PR,Non,27,,,01/11/2019,21/02/2019,26/03/2019,"Architecture de réseaux de communication mobile, réseaux véhiculaires, HPC, calcul distribué",VELIZY/VERSAILLES,
0840685N,UNIVERSITE D'AVIGNON,4135 *,,51,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,"Langage, Parole, Apprentissage automatique et Sociétés numériques",Campus Jean-Henri FABRE,
0900231M,U. BESANCON (IUT BELFORT-MONTBELIARD,4488 *,0697,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,"Algorithmes distribués, communication micro-robots, nanoréseaux",Belfort (90) - Montbeliard (25),
0911101C,UNIVERSITE PARIS 11,4568 *,27PR2230,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,Informatique,Orsay,
0911975C,UNIVERSITE D'EVRY VAL D'ESSONNE,4190 *,,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,cf. fiche de poste,EVRY,
0912341A,CENTRALESUPELEC,31 *,27PR0043,46-1,PR,Non,27,,,01/10/2019,21/02/2019,26/03/2019,"CentraleSupélec propose un poste de Professeur des Universités en informatique dans le domaine de la cybersécurité, sur le campus de Rennes.",Campus de Rennes,S
0931238R,UNIVERSITE PARIS 13,4317 *,0167,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,Apprentissage Automatique ou Traitement Automatique du Langage Naturel,Villetaneuse,
0931238R,UNIVERSITE PARIS 13,4332 *,0184,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,Ingénierie des connaissances en santé,Bobigny,
9710585J,UNIVERSITE DES ANTILLES,4348 *,,46-1,PR,Non,27,,,01/09/2019,21/02/2019,26/03/2019,Informatique générale,POINTE A PITRE,
0060931E,UNIVERSITE DE NICE (SOPHIA ANTIPOLIS),4594,28PR590,46-3,PR,Non,28,30,34,01/09/2019,29/01/2019,05/03/2019,PHYSIQUE GENERALE,UFR SCIENCES,
0101060Y,UNIVERSITE DE TECHNOLOGIE DE TROYES,4056 *,0012,46-1,PR,Non,28,30,63,01/09/2019,21/02/2019,26/03/2019,Le profil recherché est celui d¿un physicien expérimentateur ou théoricien ayant un fort potentiel d¿animation scientifique et de management.,Troyes,
0134009M,UNIVERSITE AIX-MARSEILLE,795 *,52854,46-1,PR,Non,28,,,01/09/2019,21/02/2019,26/03/2019,Développer des simulations numériques de matériaux complexes et étudier leurs propriétés.,MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,797 *,71741,46-3,PR,Non,28,30,,01/09/2019,21/02/2019,26/03/2019,Physique,AIX MARSEILLE,
0251215K,UNIVERSITE DE BESANCON,4490 *,0006,46-1,PR,Non,28,63,,01/09/2019,21/02/2019,26/03/2019,"Matériaux, procédés et micro-nanotechnologies",BESANCON,
